0	190	1e-05
0	191	1e-05
0	192	1e-05
0	193	1e-05
0	194	1e-05
0	195	1e-05
0	196	1e-05
0	197	1e-05
0	198	1e-05
0	199	1e-05

1	190	1e-05
1	191	1e-05
1	192	1e-05
1	193	1e-05
1	194	1e-05
1	195	1e-05
1	196	1e-05
1	197	1e-05
1	198	1e-05
1	199	1e-05

2	190	1e-05
2	191	1e-05
2	192	1e-05
2	193	1e-05
2	194	1e-05
2	195	1e-05
2	196	1e-05
2	197	1e-05
2	198	1e-05
2	199	1e-05

3	190	1e-05
3	191	1e-05
3	192	1e-05
3	193	1e-05
3	194	1e-05
3	195	1e-05
3	196	1e-05
3	197	1e-05
3	198	1e-05
3	199	1e-05

4	190	1e-05
4	191	1e-05
4	192	1e-05
4	193	1e-05
4	194	1e-05
4	195	1e-05
4	196	1e-05
4	197	1e-05
4	198	1e-05
4	199	1e-05

5	190	1e-05
5	191	1e-05
5	192	1e-05
5	193	1e-05
5	194	1e-05
5	195	1e-05
5	196	1e-05
5	197	1e-05
5	198	1e-05
5	199	1e-05

6	190	1e-05
6	191	1e-05
6	192	1e-05
6	193	1e-05
6	194	1e-05
6	195	1e-05
6	196	1e-05
6	197	1e-05
6	198	1e-05
6	199	1e-05

7	190	1e-05
7	191	1e-05
7	192	1e-05
7	193	1e-05
7	194	1e-05
7	195	1e-05
7	196	1e-05
7	197	1e-05
7	198	1e-05
7	199	1e-05

8	190	1e-05
8	191	1e-05
8	192	1e-05
8	193	1e-05
8	194	1e-05
8	195	1e-05
8	196	1e-05
8	197	1e-05
8	198	1e-05
8	199	1e-05

9	190	1e-05
9	191	1e-05
9	192	1e-05
9	193	1e-05
9	194	1e-05
9	195	1e-05
9	196	1e-05
9	197	1e-05
9	198	1e-05
9	199	1e-05

10	190	1e-05
10	191	1e-05
10	192	1e-05
10	193	1e-05
10	194	1e-05
10	195	1e-05
10	196	1e-05
10	197	1e-05
10	198	1e-05
10	199	1e-05

11	190	1e-05
11	191	1e-05
11	192	1e-05
11	193	1e-05
11	194	1e-05
11	195	1e-05
11	196	1e-05
11	197	1e-05
11	198	1e-05
11	199	1e-05

12	190	1e-05
12	191	1e-05
12	192	1e-05
12	193	1e-05
12	194	1e-05
12	195	1e-05
