






16	62	189
16	63	203
16	64	98
16	65	22
16	66	17
16	67	28
16	68	109
16	69	172
16	70	265
16	71	289
16	72	391
16	73	250
16	74	71
16	75	23
16	76	43
16	77	98
16	78	218
16	79	350
16	80	465
16	81	581
16	82	493
16	83	168
16	84	62
16	85	13
16	86	88
16	87	190
16	88	337
16	89	418
16	90	870
16	91	712
16	92	259
16	93	101
16	94	44
16	95	61
16	96	145
16	97	279
16	98	454
16	99	852

17	22	1
17	25	3
17	30	1
17	31	5
17	32	9
17	33	17
17	34	11
17	35	7
17	38	4
17	40	24
17	41	25
17	42	40
17	43	42
17	44	20
17	46	5
17	48	17
17	49	31
17	50	58
17	51	66
17	52	69
17	53	65
17	54	13
17	56	11
17	57	23
17	58	58
17	59	81
17	60	114
17	61	138
17	62	177
17	63	66
17	64	18
17	65	9
17	66	19
17	67	37
17	68	102
17	69	154
17	70	192
17	71	315
17	72	143
17	73	44
17	74	11
17	75	26
17	76	45
17	77	97
17	78	178
17	79	217
17	80	451
17	81	234
17	82	83
17	83	47
17	84	20
17	85	32
17	86	95
17	87	164
17	88	206
17	89	508
17	90	278
17	91	153
17	92	53
17	93	34
17	94	35
17	95	59
17	96	119
17	97	193
17	98	532
17	99	299

18	14	1
18	18	1
18	20	7
18	21	4
18	22	11
18	23	19
18	24	15
18	25	9
18	28	4
18	30	36
18	31	35
18	32	69
18	33	51
18	34	15
18	35	1
18	36	13
18	37	9
18	38	26
18	39	66
18	40	89
18	41	89
18	42	123
18	43	65
18	46	9
18	47	46
18	48	102
18	49	138
18	50	179
18	51	241
18	52	181
18	53	55
18	54	21
18	55	18
18	56	44
18	57	98
18	58	185
18	59	277
18	60	447
18	61	407
18	62	183
18	63	58
18	64	33
18	65	56
18	66	84
18	67	191
18	68	330
18	69	569
18	70	595
18	71	321
18	72	121
18	73	63
18	74	52
18	75	116
18	76	215
18	77	329
18	78	626
18	79	781
18	80	484
18	81	275
18	82	112
18	83	51
18	84	53
18	85	137
18	86	324
18	87	637
18	88	771
18	89	497
18	90	335
18	91	153
18	92	96
18	93	81
18	94	92
18	95	134
18	96	555
18	97	751
18	98	536
18	99	376

19	4	1
19	7	1
19	11	9
19	12	6
19	13	3
19	14	2
19	17	4
19	18	9
19	19	18
19	20	19
19	21	43
19	22	77
19	23	38
19	24	3
19	25	8
19	26	8
19	27	23
19	28	34
19	29	75
19	30	40
19	31	122
19	32	94
19	33	17
19	35	7
19	36	7
19	37	53
19	38	97
19	39	163
19	40	223
19	41	172
19	42	84
19	43	24
19	44	6
19	45	19
19	46	70
19	47	112
19	48	207
19	49	378
19	50	368
19	51	157
19	52	80
19	53	42
19	54	44
19	55	71
19	56	149
19	57	198
19	58	461
19	59	502
19	60	371
19	61	192
19	62	88
19	63	47
19	64	68
19	65	109
19	66	244
19	67	557
19	68	707
19	69	497
19	70	315
19	71	171
19	72	99
19	73	63
19	74	113
19	75	238
19	76	564
19	77	713
19	78	529
19	79	419
19	80	250
19	81	97
19	82	65
19	83	72
19	84	111
19	85	423
19	86	695
19	87	553
19	88	415
19	89	282
19	90	212
19	91	98
19	92	81
19	93	87
19	94	276
19	95	522
19	96	440
19	97	432
19	98	369
19	99	251

20	5	1
20	7	4
20	8	2
20	9	6
20	10	9
20	11	11
20	12	15
20	14	1
20	17	4
20	18	19
20	19	21
20	20	26
20	21	68
20	22	30
20	23	4
20	24	5
20	25	7
20	26	17
20	27	17
20	28	47
20	29	54
20	30	97
20	31	56
20	32	23
20	33	10
20	34	1
20	36	9
20	37	60
20	38	92
20	39	193
20	40	111
20	41	45
20	42	22
20	43	7
20	44	19
20	45	37
20	46	83
20	47	80
20	48	243
20	49	194
20	50	128
20	51	63
20	52	37
20	53	19
20	54	44
20	55	71
20	56	129
20	57	345
20	58	270
20	59	163
20	60	117
20	61	61
20	62	40
20	63	34
20	64	57
20	65	108
20	66	350
20	67	276
20	68	233
20	69	200
20	70	115
20	71	43
20	72	35
20	73	49
20	74	79
20	75	358
20	76	265
20	77	242
20	78	209
20	79	147
20	80	59
20	81	41
20	82	36
20	83	50
20	84	246
20	85	247
20	86	217
20	87	226
20	88	153
20	89	112
20	90	69
20	91	34
20	92	42
20	93	155
20	94	152
20	95	163
20	96	199
20	97	157
20	98	115
20	99	72

21	0	18
21	1	31
21	2	12
21	6	7
21	8	38
21	9	29
21	10	51
21	11	77
21	12	29
21	13	2
21	14	6
21	15	10
21	16	26
21	17	19
21	18	78
21	19	108
21	20	130
21	21	65
21	22	28
21	23	21
21	24	9
21	25	11
21	26	47
21	27	111
21	28	213
21	29	232
21	30	150
21	31	64
21	32	33
21	34	15
21	35	61
21	36	123
21	37	305
21	38	363
21	39	262
21	40	164
21	41	87
21	42	56
21	43	50
21	44	70
21	45	157
21	46	329
21	47	512
21	48	397
21	49	270
21	50	191
21	51	91
21	52	69
21	53	83
21	54	153
21	55	413
21	56	573
21	57	487
21	58	425
21	59	281
21	60	157
21	61	87
21	62	80
21	63	98
21	64	319
21	65	625
21	66	492
21	67	454
21	68	431
21	69	267
21	70	122
21	71	68
21	72	84
21	73	247
21	74	473
21	75	500
21	76	463
21	77	448
21	78	291
21	79	206
21	80	94
21	81	80
21	82	166
21	83	289
21	84	358
21	85	369
21	86	422
21	87	324
21	88	193
21	89	137
21	90	84
21	91	157
21	92	239
21	93	248
21	94	256
21	95	254
21	96	271
21	97	210
21	98	103
21	99	85

22	0	100
22	1	56
22	2	23
22	4	6
22	5	18
22	6	23
22	7	50
22	8	68
22	9	86
22	10	74
22	11	7
22	12	24
22	13	13
22	14	15
22	15	19
22	16	62
22	17	187
22	18	218
22	19	148
22	20	101
22	21	38
22	22	30
22	23	7
22	24	31
22	25	85
22	26	211
22	27	329
22	28	236
22	29	164
22	30	120
22	31	51
22	32	47
22	33	36
22	34	58
22	35	279
22	36	406
22	37	363
22	38	265
22	39	189
22	40	121
22	41	72
22	42	83
22	43	104
22	44	262
22	45	475
22	46	438
22	47	396
22	48	356
22	49	194
22	50	104
22	51	78
22	52	93
22	53	257
22	54	474
22	55	448
22	56	444
22	57	429
22	58	317
22	59	192
22	60	108
22	61	75
22	62	206
22	63	399
22	64	490
22	65	464
22	66	429
22	67	377
22	68	238
22	69	119
22	70	75
22	71	157
22	72	263
22	73	319
22	74	384
22	75	441
22	76	420
22	77	282
22	78	183
22	79	115
22	80	136
22	81	187
22	82	239
22	83	281
22	84	305
22	85	269
22	86	266
22	87	189
22	88	109
22	89	103
22	90	131
22	91	128
22	92	169
22	93	218
22	94	188
22	95	200
22	96	145
22	97	81
22	98	72
22	99	50

23	0	59
23	1	30
23	2	25
23	3	8
23	4	11
23	5	10
23	6	27
23	7	61
23	8	67
23	9	40
23	10	16
23	11	11
23	12	12
23	13	8
23	14	15
23	15	42
23	16	150
23	17	113
23	18	103
23	19	67
23	20	36
23	21	21
23	22	16
23	23	21
23	24	27
23	25	169
23	26	158
23	27	126
23	28	121
23	29	82
23	30	45
23	31	44
23	32	2
23	33	27
23	34	181
23	35	201
23	36	178
23	37	171
23	38	99
23	39	88
23	40	54
23	41	46
23	42	58
23	43	181
23	44	209
23	45	198
23	46	215
23	47	193
23	48	132
23	49	62
23	50	32
23	51	49
23	52	145
23	53	204
23	54	210
23	55	197
23	56	221
23	57	175
23	58	99
23	59	56
23	60	54
23	61	133
23	62	158
23	63	183
23	64	216
23	65	247
23	66	192
23	67	133
23	68	88
23	69	43
23	70	91
23	71	91
23	72	134
23	73	159
23	74	177
23	75	176
23	76	133
23	77	85
23	78	66
23	79	75
23	80	70
23	81	98
23	82	85
23	83	134
23	84	112
23	85	106
23	86	90
23	87	39
23	88	63
23	89	35
23	90	43
23	91	53
23	92	107
23	93	83
23	94	81
23	95	65
23	96	39
23	97	48
23	98	17
23	99	17

24	0	90
24	1	50
24	2	56
24	3	70
24	4	46
24	5	123
24	6	206
24	7	146
24	8	116
24	9	87
24	10	45
24	11	29
24	12	20
24	13	42
24	14	140
24	15	269
24	16	267
24	17	239
24	18	194
24	19	118
24	20	58
24	21	53
24	22	26
24	23	161
24	24	326
24	25	314
24	26	277
24	27	245
24	28	186
24	29	134
24	30	84
24	31	79
24	32	155
24	33	335
24	34	338
24	35	380
24	36	396
24	37	298
24	38	206
24	39	111
24	40	93
24	41	165
24	42	251
24	43	391
24	44	420
24	45	417
24	46	393
24	47	298
24	48	175
24	49	86
24	50	152
24	51	267
24	52	332
24	53	347
24	54	426
24	55	427
24	56	374
24	57	256
24	58	149
24	59	132
24	60	210
24	61	264
24	62	323
24	63	387
24	64	415
24	65	340
24	66	284
24	67	159
24	68	163
24	69	154
24	70	146
24	71	199
24	72	237
24	73	303
24	74	302
24	75	255
24	76	180
24	77	153
24	78	120
24	79	101
24	80	123
24	81	177
24	82	196
24	83	195
24	84	177
24	85	147
24	86	115
24	87	83
24	88	40
24	89	46
24	90	84
24	91	145
24	92	138
24	93	137
24	94	112
24	95	98
24	96	68
24	97	18
24	98	26
24	99	18

25	0	80
25	1	62
25	2	81
25	3	160
25	4	255
25	5	239
25	6	202
25	7	163
25	8	114
25	9	76
25	10	51
25	11	36
25	12	94
25	13	248
25	14	272
25	15	276
25	16	280
25	17	228
25	18	138
25	19	102
25	20	67
25	21	133
25	22	228
25	23	313
25	24	309
25	25	314
25	26	320
25	27	237
25	28	163
25	29	79
25	30	133
25	31	239
25	32	269
25	33	338
25	34	398
25	35	394
25	36	340
25	37	236
25	38	137
25	39	156
25	40	202
25	41	270
25	42	316
25	43	400
25	44	412
25	45	404
25	46	259
25	47	173
25	48	153
25	49	182
25	50	191
25	51	296
25	52	353
25	53	403
25	54	385
25	55	345
25	56	266
25	57	171
25	58	156
25	59	171
25	60	215
25	61	255
25	62	288
25	63	336
25	64	292
25	65	217
25	66	168
25	67	148
25	68	95
25	69	85
25	70	164
25	71	212
25	72	247
25	73	232
25	74	215
25	75	196
25	76	117
25	77	69
25	78	84
25	79	98
25	80	116
25	81	166
25	82	140
25	83	135
25	84	116
25	85	103
25	86	41
25	87	19
25	88	42
25	89	70
25	90	77
25	91	95
25	92	109
25	93	91
25	94	81
25	95	27
25	97	10
25	98	7
25	99	46

26	0	35
26	1	32
26	2	89
26	3	133
26	4	145
26	5	133
26	6	115
26	7	83
26	8	53
26	9	51
26	10	34
26	11	66
26	12	120
26	13	141
26	14	154
26	15	164
26	16	152
26	17	97
26	18	74
26	19	9
26	20	87
26	21	133
26	22	127
26	23	184
26	24	187
26	25	159
26	26	140
26	27	92
26	28	61
26	29	97
26	30	89
26	31	107
26	32	166
26	33	172
26	34	201
26	35	199
26	36	121
26	37	90
26	38	95
26	39	83
26	40	124
26	41	158
26	42	179
26	43	194
26	44	184
26	45	171
26	46	94
26	47	107
26	48	68
26	49	90
26	50	110
26	51	158
26	52	159
26	53	176
26	54	167
26	55	119
26	56	120
26	57	63
26	58	67
26	59	82
26	60	111
26	61	123
26	62	142
26	63	135
26	64	97
26	65	109
26	66	57
26	68	45
26	69	67
26	70	74
26	71	113
26	72	96
26	73	88
26	74	122
26	75	40
26	76	26
26	77	36
26	78	37
26	79	52
26	80	61
26	81	59
26	82	49
26	83	67
26	84	27
26	85	16
26	86	4
26	87	15
26	88	14
26	89	32
26	90	20
26	91	43
26	92	53
26	93	25
26	94	9
26	95	3
26	96	7
26	98	10
26	99	24

27	0	120
27	1	166
27	2	260
27	3	307
27	4	319
27	5	320
27	6	267
27	7	173
27	8	127
27	9	104
27	10	148
27	11	229
27	12	278
27	13	344
27	14	347
27	15	340
27	16	236
27	17	160
27	18	139
27	19	138
27	20	166
27	21	268
27	22	339
27	23	361
27	24	368
27	25	319
27	26	192
27	27	194
27	28	181
27	29	161
27	30	212
27	31	289
27	32	369
27	33	340
27	34	385
27	35	312
27	36	259
27	37	195
27	38	142
27	39	205
27	40	291
27	41	340
27	42	353
27	43	353
27	44	330
27	45	262
27	46	180
27	47	114
27	48	166
27	49	196
27	50	235
27	51	296
27	52	342
27	53	282
27	54	268
27	55	215
27	56	83
27	57	93
27	58	135
27	59	143
27	60	203
27	61	247
27	62	238
27	63	244
27	64	190
27	65	93
27	66	62
27	67	69
27	68	104
27	69	135
27	70	162
27	71	147
27	72	148
27	73	141
27	74	90
27	75	35
27	76	44
27	77	52
27	78	61
27	79	92
27	80	86
27	81	129
27	82	102
27	83	42
27	84	18
27	85	15
27	86	17
27	87	15
27	88	20
27	89	62
27	90	61
27	91	67
27	92	29
27	93	19
27	94	7
27	96	11
27	97	8
27	98	12
27	99	41

28	0	230
28	1	253
28	2	362
28	3	384
28	4	395
28	5	341
28	6	256
28	7	256
28	8	188
28	9	176
28	10	216
28	11	282
28	12	317
28	13	336
28	14	363
28	15	264
28	16	201
28	17	194
28	18	146
28	19	160
28	20	279
28	21	338
28	22	372
28	23	302
28	24	343
28	25	305
28	26	222
28	27	111
28	28	121
28	29	256
28	30	276
28	31	293
28	32	406
28	33	361
28	34	357
28	35	259
28	36	136
28	37	127
28	38	232
28	39	252
28	40	284
28	41	334
28	42	293
28	43	301
28	44	245
28	45	131
28	46	98
28	47	115
28	48	169
28	49	195
28	50	234
28	51	284
28	52	292
28	53	193
28	54	114
28	55	92
28	56	79
28	57	113
28	58	148
28	59	178
28	60	166
28	61	216
28	62	221
28	63	111
28	64	67
28	65	41
28	66	56
28	67	60
28	68	113
28	69	119
28	70	150
28	71	130
28	72	58
28	73	56
28	74	25
28	75	19
28	76	34
28	77	26
28	78	54
28	79	103
28	80	82
28	81	31
28	82	30
28	83	13
28	84	13
28	86	24
28	87	12
28	88	40
28	89	51
28	90	35
28	91	31
28	92	3
28	93	1
28	97	18
28	98	20
28	99	11

29	0	138
29	1	164
29	2	212
29	3	183
29	4	199
29	5	154
29	6	166
29	7	130
29	8	107
29	9	142
29	10	128
29	11	158
29	12	170
29	13	167
29	14	159
29	15	161
29	16	78
29	17	57
29	18	72
29	19	113
29	20	159
29	21	164
29	22	189
29	23	144
29	24	228
29	25	94
29	26	40
29	27	65
29	28	102
29	29	133
29	30	133
29	31	188
29	32	188
29	33	227
29	34	95
29	35	61
29	36	70
29	37	100
29	38	96
29	39	130
29	40	144
29	41	138
29	42	161
29	43	81
29	44	51
29	45	43
29	46	41
29	47	61
29	48	88
29	49	91
29	50	121
29	51	157
29	52	72
29	53	39
29	54	46
29	55	38
29	56	50
29	57	53
29	58	75
29	59	83
29	60	126
29	61	74
29	62	43
29	63	33
29	64	21
29	65	10
29	66	22
29	67	29
29	68	47
29	69	72
29	70	34
29	71	17
29	72	23
29	73	11
29	74	11
29	75	7
29	76	16
29	77	5
29	78	54
29	79	23
29	80	15
29	81	16
29	83	2
29	86	7
29	87	27
29	89	22
29	90	6
29	91	1
29	93	2
29	96	5
29	97	8
29	98	5

30	0	457
30	1	368
30	2	421
30	3	359
30	4	384
30	5	324
30	6	240
30	7	243
30	8	256
30	9	305
30	10	303
30	11	318
30	12	358
30	13	381
30	14	335
30	15	134
30	16	94
30	17	140
30	18	212
30	19	291
30	20	337
30	21	318
30	22	446
30	23	345
30	24	201
30	25	122
30	26	103
30	27	167
30	28	219
30	29	249
30	30	310
30	31	408
30	32	350
30	33	116
30	34	116
30	35	122
30	36	147
30	37	178
30	38	176
30	39	262
30	40	317
30	41	263
30	42	152
30	43	106
30	44	101
30	45	79
30	46	98
30	47	161
30	48	191
30	49	261
30	50	256
30	51	129
30	52	96
30	53	66
30	54	55
30	55	67
30	56	59
30	57	93
30	58	174
30	59	174
30	60	97
30	61	83
30	62	48
30	63	30
30	64	29
30	65	38
30	66	40
30	67	78
30	68	91
30	69	63
30	70	38
30	71	23
30	72	15
30	73	3
30	74	9
30	75	11
30	76	36
30	77	62
30	78	25
30	79	42
30	80	26
30	83	5
30	85	9
30	86	16
30	87	17
30	88	7
30	89	11
30	90	5
30	91	2
30	92	1
30	93	1
30	94	2
30	95	8
30	96	6
30	97	7
30	98	4

31	0	508
31	1	406
31	2	444
31	3	377
31	4	222
31	5	229
31	6	266
31	7	298
31	8	328
31	9	385
31	10	333
31	11	436
31	12	389
31	13	218
31	14	137
31	15	93
31	16	130
31	17	223
31	18	267
31	19	296
31	20	429
31	21	387
31	22	198
31	23	145
31	24	124
31	25	121
31	26	123
31	27	202
31	28	186
31	29	366
31	30	359
31	31	201
31	32	111
31	33	89
31	34	101
31	35	127
31	36	138
31	37	209
31	38	286
31	39	283
31	40	169
31	41	108
31	42	96
31	43	77
31	44	78
31	45	86
31	46	120
31	47	193
31	48	203
31	49	126
31	50	94
31	51	79
31	52	44
31	53	34
31	54	34
31	55	31
31	56	95
31	57	142
31	58	107
31	59	54
31	60	48
31	61	34
31	62	5
31	63	21
31	64	22
31	65	47
31	66	60
31	67	28
31	68	44
31	69	39
31	70	21
31	72	8
31	73	1
31	74	7
31	75	30
31	76	31
31	77	10
31	78	18
31	79	15
31	80	6
31	82	2
31	84	12
31	85	6
31	86	2
31	87	7
31	88	6
31	93	2
31	94	6
31	95	3
31	97	5

32	0	252
32	1	302
32	2	147
32	3	109
32	4	101
32	5	62
32	6	145
32	7	199
32	8	189
32	9	181
32	10	267
32	11	156
32	12	93
32	13	71
32	14	63
32	15	59
32	16	75
32	17	132
32	18	135
32	19	265
32	20	123
32	21	106
32	22	67
32	23	45
32	24	59
32	25	61
32	26	96
32	27	112
32	28	194
32	29	115
32	30	77
32	31	51
32	32	44
32	33	31
32	34	52
32	35	45
32	36	80
32	37	156
32	38	106
32	39	68
32	40	53
32	41	53
32	42	32
32	43	34
32	44	32
32	45	41
32	46	97
32	47	59
32	48	55
32	49	40
32	51	31
32	52	12
32	53	10
32	54	14
32	55	44
32	56	51
32	57	34
32	58	22
32	59	24
32	60	14
32	61	4
32	62	3
32	63	11
32	64	23
32	65	18
32	66	15
32	67	13
32	68	15
32	69	11
32	70	3
32	71	3
32	73	1
32	75	12
32	77	8
32	78	5
32	83	3
32	84	6
32	85	1
32	86	1
32	87	4
32	93	2
32	95	1

33	0	757
33	1	334
33	2	251
33	3	193
33	4	165
33	5	183
33	6	246
33	7	340
33	8	528
33	9	549
33	10	262
33	11	201
33	12	153
33	13	131
33	14	117
33	15	144
33	16	168
33	17	354
33	18	394
33	19	243
33	20	170
33	21	131
33	22	88
33	23	79
33	24	121
33	25	158
33	26	235
33	27	276
33	28	200
33	29	140
33	30	138
33	31	73
33	32	83
33	33	70
33	34	87
33	35	178
33	36	234
33	37	165
33	38	110
33	39	70
33	40	74
33	41	69
33	42	45
33	43	58
33	44	74
33	45	118
33	46	105
33	47	86
33	48	62
33	49	43
33	50	17
33	51	37
33	52	9
33	53	33
33	54	65
33	55	72
33	56	58
33	57	54
33	58	23
33	59	24
33	60	16
33	62	15
33	63	17
33	64	20
33	65	35
33	66	1
33	67	32
33	68	18
33	70	7
33	72	3
33	73	7
33	74	11
33	76	1
33	77	16
33	78	3
33	83	5
33	84	2
33	85	5
33	87	2
33	93	3

34	0	406
34	1	320
34	2	252
34	3	210
34	4	206
34	5	234
34	6	353
34	7	427
34	8	311
34	9	300
34	10	174
34	11	140
34	12	100
34	13	99
34	14	109
34	15	253
34	16	307
34	17	236
34	18	163
34	19	143
34	20	126
34	21	67
34	22	71
34	23	97
34	24	170
34	25	222
34	26	173
34	27	141
34	28	102
34	29	98
34	30	78
34	31	66
34	32	70
34	33	120
34	34	145
34	35	118
34	36	128
34	37	94
34	38	72
34	39	50
34	40	43
34	41	40
34	42	39
34	43	66
34	44	61
34	45	63
34	46	72
34	47	55
34	48	7
34	49	31
34	50	18
34	51	16
34	52	28
34	53	32
34	54	51
34	55	37
34	56	30
34	57	37
34	58	18
34	61	5
34	63	11
34	64	14
34	65	11
34	66	6
34	67	9
34	68	6
34	69	4
34	72	11
34	73	4
34	74	1
34	76	10
34	82	3
34	83	1
34	84	2
34	85	1
34	92	2

35	0	159
35	1	99
35	2	104
35	3	140
35	4	91
35	5	237
35	6	159
35	7	145
35	8	125
35	9	123
35	10	65
35	11	45
35	12	44
35	13	47
35	14	134
35	15	100
35	16	104
35	17	80
35	18	50
35	19	49
35	20	46
35	21	45
35	22	38
35	23	105
35	24	69
35	25	65
35	26	64
35	27	44
35	28	37
35	29	37
35	30	30
35	31	22
35	32	58
35	33	54
35	34	31
35	35	55
35	36	40
35	37	35
35	38	14
35	39	25
35	40	11
35	41	23
35	42	17
35	43	29
35	44	6
35	45	19
35	46	33
35	47	6
35	48	4
35	49	7
35	50	6
35	51	7
35	52	6
35	53	20
35	54	20
35	55	17
35	56	10
35	57	9
35	62	9
35	65	3
35	66	4
35	67	3
35	68	2
35	72	4
35	73	2
35	75	3
35	83	1
35	91	1
35	95	1

36	0	247
36	1	153
36	2	186
36	3	302
36	4	377
36	5	294
36	6	273
36	7	201
36	8	168
36	9	188
36	10	103
36	11	96
36	12	152
36	13	189
36	14	163
36	15	154
36	16	162
36	17	81
36	18	97
36	19	91
36	20	75
36	21	93
36	22	142
36	23	111
36	24	99
36	25	110
36	26	111
36	27	63
36	28	43
36	29	46
36	30	40
36	31	55
36	32	68
36	33	62
36	34	60
36	35	38
36	36	68
36	37	36
36	38	33
36	39	27
36	40	38
36	41	25
36	42	29
36	43	41
36	44	39
36	45	38
36	46	29
36	47	17
36	48	4
36	50	4
36	51	9
36	52	21
36	53	29
36	54	22
36	55	19
36	56	11
36	61	5
36	62	8
36	63	1
36	64	1
36	65	9
36	66	7
36	67	3
36	71	6
36	72	1
36	75	1
36	81	1
36	82	1
36	84	1
36	85	1
36	90	1
36	91	1

37	0	190
37	1	192
37	2	238
37	3	238
37	4	234
37	5	235
37	6	242
37	7	140
37	8	105
37	9	142
37	10	110
37	11	132
37	12	127
37	13	104
37	14	126
37	15	113
37	16	103
37	17	62
37	18	57
37	19	65
37	20	71
37	21	79
37	22	71
37	23	71
37	24	60
37	25	87
37	26	75
37	27	30
37	28	49
37	29	37
37	30	27
37	31	45
37	32	53
37	33	61
37	34	50
37	35	29
37	36	23
37	37	10
37	38	18
37	39	14
37	40	8
37	41	21
37	42	21
37	43	22
37	44	33
37	45	20
37	46	16
37	49	1
37	50	4
37	51	18
37	52	23
37	53	11
37	54	7
37	55	11
37	61	6
37	63	1
37	64	3
37	65	7
37	66	3
37	71	1
37	73	1
37	79	1
37	80	1
37	83	1

38	0	117
38	1	79
38	2	87
38	3	95
38	4	92
38	5	116
38	6	70
38	7	65
38	8	69
38	9	95
38	10	28
38	11	58
38	12	16
38	13	43
38	14	10
38	15	58
38	16	36
38	17	23
38	18	26
38	19	23
38	20	24
38	21	33
38	22	38
38	23	42
38	24	37
38	26	28
38	27	21
38	28	15
38	29	11
38	30	11
38	31	21
38	32	21
38	33	14
38	34	19
38	35	16
38	36	2
38	37	2
38	39	3
38	40	8
38	41	1
38	42	15
38	43	9
38	44	6
38	45	13
38	50	6
38	51	7
38	52	7
38	54	3
38	55	2
38	60	2
38	63	3
38	66	1
38	72	1
38	78	1

39	0	191
39	1	171
39	2	130
39	3	145
39	4	161
39	5	153
39	6	107
39	7	108
39	8	127
39	9	114
39	10	52
39	11	81
39	12	78
39	13	89
39	14	73
39	15	53
39	16	52
39	17	36
39	18	26
39	19	32
39	20	38
39	21	51
39	22	21
39	23	54
39	24	27
39	25	37
39	26	36
39	27	21
39	28	16
39	29	17
39	30	28
39	31	33
39	32	25
39	33	29
39	34	29
39	35	22
39	38	3
39	39	6
39	40	13
39	41	20
39	42	17
39	43	12
39	44	7
39	45	1
39	48	1
39	49	2
39	50	5
39	51	10
39	52	4
39	53	4
39	54	1
39	55	1
39	56	1
39	60	1
39	62	3
39	63	3
39	77	1
39	78	1

40	0	134
40	1	111
40	2	105
40	3	129
40	4	121
40	5	117
40	6	92
40	7	72
40	8	96
40	9	78
40	10	55
40	11	44
40	12	51
40	13	42
40	14	51
40	15	35
40	16	13
40	17	13
40	18	29
40	19	33
40	20	27
40	21	19
40	22	29
40	23	35
40	24	22
40	25	20
40	26	13
40	28	9
40	29	18
40	30	29
40	31	36
40	32	23
40	33	21
40	34	4
40	37	4
40	38	5
40	39	7
40	40	3
40	41	13
40	42	6
40	43	1
40	49	3
40	50	5
40	51	5
40	52	5
40	53	2
40	54	1
40	62	2
40	63	1
40	77	2

41	0	58
41	1	48
41	2	43
41	3	42
41	4	53
41	5	34
41	6	27
41	7	10
41	8	30
41	9	40
41	10	16
41	11	11
41	12	19
41	13	22
41	14	15
41	15	3
41	16	10
41	17	8
41	18	11
41	19	19
41	20	11
41	21	14
41	22	20
41	23	4
41	24	7
41	25	3
41	26	2
41	27	1
41	29	18
41	30	4
41	31	18
41	32	4
41	33	4
41	37	4
41	39	1
41	49	4
41	51	2
41	52	3
41	61	1
41	76	1

42	0	94
42	1	58
42	2	85
42	3	88
42	4	46
42	6	41
42	7	60
42	8	63
42	9	74
42	10	22
42	11	41
42	12	26
